id_city,City,County,State,Zip,Region,id_employee
1720,Newnan,Newnan,GA,30254,South,935745
1721,Nauvoo,Hancock,IL,62354,Midwest,693614
1722,Pukalani,Maui,HI,96788,West,254372
1723,Cardiff By The Sea,San Diego,CA,92007,West,791227
1724,Branford,Suwannee,FL,32008,South,134384
1725,Red Boiling Springs,Macon,TN,37150,South,743747
1726,Lewis,Essex,NY,12950,Northeast,276933
1727,Stockton Springs,Waldo,ME,4981,Northeast,426885
1728,Tilghman,Talbot,MD,21671,South,561827
1729,Dorchester,Dorchester,SC,29437,South,791496
1730,Holbrook,Greene,PA,15341,Northeast,810118
1731,Hattiesburg,Hattiesburg,MS,39400,South,575812
1732,Bridgewater,Litchfield,CT,6752,Northeast,493383
1733,Fort Worth,Tarrant,TX,76185,South,495473
1734,Winston Salem,Forsyth,NC,27117,South,498307
1735,Esmond,Benson,ND,58332,Midwest,694296
1736,Cranford,Union,NJ,7016,Northeast,631665
1737,Marietta,Cobb,GA,30006,South,299105
1738,Louisville,Jefferson,KY,40218,South,580369
1739,Washington,District of Columbia,DC,20007,South,855032
1740,Thornton,Delaware,PA,19373,Northeast,735124
1741,Watertown,Wilson,TN,37184,South,620618
1742,Quincy,Adams,IL,62301,Midwest,375698
1743,Homer,Kenai Peninsula,AK,99603,West,213274
1744,Dallas,Dallas,TX,75266,South,287947
1745,Blocksburg,Humboldt,CA,95514,West,135056
1746,Wisconsin Rapids,Wood,WI,54495,Midwest,729053
1747,Findlay,Hancock,OH,45839,Midwest,540307
1748,Artesia,Eddy,NM,88211,West,423331
1749,Lyons,Burleson,TX,77863,South,990566
1750,La Mesa,San Diego,CA,91943,West,584380
1751,Oshkosh,Winnebago,WI,54901,Midwest,971938
1752,Malone,Grays Harbor,WA,98559,West,246712
1753,Baton Rouge,East Baton Rouge,LA,70808,South,165607
1754,Stanley,Daviess,KY,42375,South,938362
1755,Kansas City,Jackson,MO,64198,Midwest,260851
1756,Bergholz,Jefferson,OH,43908,Midwest,605177
1757,Akron,Summit,OH,44399,Midwest,359037
1758,Eldridge,Laclede,MO,65463,Midwest,903609
1759,Arlee,Lake,MT,59821,West,462548
1760,Concordia,Cloud,KS,66901,Midwest,818880
1761,Tacoma,Pierce,WA,98460,West,150437
1762,Conshohocken,Montgomery,PA,19428,Northeast,454106
1763,Harrah,Oklahoma,OK,73045,South,814747
1764,Patriot,Gallia,OH,45658,Midwest,306770
1765,Augusta,Kennebec,ME,4332,Northeast,979229
1766,Albright,Preston,WV,26519,South,315984
1767,Waitsburg,Walla Walla,WA,99361,West,573241
1768,Colorado Springs,El Paso,CO,80919,West,721121
1769,Powers Lake,Burke,ND,58773,Midwest,574084
1770,Teeds Grove,Clinton,IA,52771,Midwest,736496
1771,Ennis,Ellis,TX,75120,South,140917
1772,Lakeville,Plymouth,MA,2347,Northeast,641573
1773,Des Moines,Polk,IA,50301,Midwest,720064
1774,Dacula,Dacula,GA,30211,South,798775
1775,Elberon,Tama,IA,52225,Midwest,453430
1776,Miami,Miami-Dade,FL,33101,South,205990
1777,Henderson,Knox,IL,61439,Midwest,743176
1778,Euclid,Cuyahoga,OH,44117,Midwest,358127
1779,Deep Gap,Watauga,NC,28618,South,444859
1780,Montpelier,Bear Lake,ID,83254,West,889904
1781,Red Bank,Monmouth,NJ,7701,Northeast,494604
1782,Easton,Northampton,PA,18044,Northeast,361005
1783,Lexington,Lexington (city),VA,24450,South,220296
1784,Mesa,Maricopa,AZ,85211,West,655825
1785,Weston,Luzerne,PA,18256,Northeast,586814
1786,Abiquiu,Rio Arriba,NM,87510,West,514169
1787,Sacramento,Sacramento,CA,94244,West,911577
1788,Porterfield,Marinette,WI,54159,Midwest,185227
1789,Ravencliff,Wyoming,WV,25913,South,688875
1790,Kirkland,King,WA,98034,West,593025
1791,Letha,Gem,ID,83636,West,357518
1792,West Park,Ulster,NY,12493,Northeast,355434
1793,Marionville,Northampton,VA,23408,South,431943
1794,Loose Creek,Osage,MO,65054,Midwest,611540
1795,Glendale,Los Angeles,CA,91222,West,521534
1796,Beckwourth,Plumas,CA,96129,West,926914
1797,Wathena,Doniphan,KS,66090,Midwest,138021
1798,Ramona,Marion,KS,67475,Midwest,500739
1799,Avon Park,Highlands,FL,33825,South,480024
1800,Beverly Hills,Los Angeles,CA,90211,West,617635
1801,Grovertown,Starke,IN,46531,Midwest,353075
1802,Etna,Grafton,NH,3750,Northeast,858127
1803,South Sioux City,Dakota,NE,68776,Midwest,789099
1804,Stovall,Granville,NC,27582,South,157804
1805,Needville,Fort Bend,TX,77461,South,289047
1806,New Smyrna Beach,Volusia,FL,32169,South,859112
1807,Nashville,Davidson,TN,37204,South,200585
1808,Gould,Lincoln,AR,71643,South,513352
1809,Edcouch,Hidalgo,TX,78538,South,507938
1810,Harbor City,Los Angeles,CA,90710,West,114405
1811,Fairview,Richland,MT,59221,West,691001
1812,Grand Rapids,Itasca,MN,55745,Midwest,939891
1813,Jackson,Hinds,MS,39283,South,868297
1814,Eagle Nest,Colfax,NM,87718,West,557852
1815,Bellevue,Huron,OH,44811,Midwest,342648
1816,Rectortown,Fauquier,VA,20140,South,964458
1817,Richmond,Contra Costa,CA,94804,West,200141
1818,Ridge Farm,Vermilion,IL,61870,Midwest,956796
1819,Lerose,Owsley,KY,41344,South,795718
1820,Winchester,Cheshire,NH,3470,Northeast,674514
1821,Palmer,Hampden,MA,1069,Northeast,795884
1822,Parryville,Carbon,PA,18244,Northeast,214054
1823,Brevard,Transylvania,NC,28712,South,112701
1824,Limestone,Aroostook,ME,4751,Northeast,123953
1825,Winston Salem,Forsyth,NC,27116,South,688262
1826,Salado,Independence,AR,72575,South,212865
1827,Ogilvie,Kanabec,MN,56358,Midwest,810660
1828,New York City,New York City,NY,10075,Northeast,335796
1829,Mitchellsburg,Boyle,KY,40452,South,415932
1830,York,Sumter,AL,36925,South,820003
1831,Fletcher,Henderson,NC,28732,South,729914
1832,Bowie,Prince George's,MD,20721,South,911585
1833,Montgomery,Montgomery,AL,36106,South,576805
1834,Doyle,Lassen,CA,96109,West,228224
1835,Wishram,Klickitat,WA,98673,West,388280
1836,Grand Rapids,Kent,MI,49525,Midwest,509620
1837,Plainville,Onondaga,NY,13137,Northeast,952187
1838,Alma Center,Jackson,WI,54611,Midwest,926949
1839,Borger,Hutchinson,TX,79008,South,150830
1840,Ajo,Pima,AZ,85321,West,938832
1841,Carmel,Hamilton,IN,46082,Midwest,337021
1842,New Bethlehem,Clarion,PA,16242,Northeast,477253
1843,Des Allemands,St. Charles,LA,70030,South,329941
1844,Harrisburg,Dauphin,PA,17128,Northeast,785060
1845,Sandyville,Jackson,WV,25275,South,435709
1846,Hinckley,Pine,MN,55037,Midwest,602412
1847,Omaha,Douglas,NE,68182,Midwest,690791
1848,Springfield,Greene,MO,65808,Midwest,382416
1849,Neck City,Jasper,MO,64849,Midwest,715038
1850,Willow Creek,Humboldt,CA,95573,West,994679
1851,Decatur,Brown,OH,45115,Midwest,946234
1852,Estelline,Hall,TX,79233,South,251233
1853,Warfield,Warfield,KY,41261,South,703151
1854,Briarcliff Manor,Westchester,NY,10510,Northeast,413313
1855,Nebraska City,Otoe,NE,68410,Midwest,696185
1856,Seaview,Pacific,WA,98644,West,885277
1857,Gainesville,Alachua,FL,32610,South,260436
1858,Barrington,Camden,NJ,8007,Northeast,252092
1859,Camarillo,Ventura,CA,93010,West,536837
1860,Seneca,Thomas,NE,69161,Midwest,847911
1861,Pawleys Island,Georgetown,SC,29585,South,363203
1862,Waldo,Columbia,AR,71770,South,194009
1863,Rock River,Albany,WY,82083,West,182655
1864,San Antonio,Bexar,TX,78286,South,162409
1865,Spinnerstown,Bucks,PA,18968,Northeast,774960
1866,Kenyon,Washington,RI,2836,Northeast,559650
1867,Buchtel,Athens,OH,45716,Midwest,727444
1868,Alford,Jackson,FL,32420,South,936248
1869,Orangeburg,Rockland,NY,10962,Northeast,339946
1870,Uniondale,Nassau,NY,11556,Northeast,871854
1871,Belmont,Middlesex,MA,2178,Northeast,324902
1872,Pound,Marinette,WI,54161,Midwest,763882
1873,Memphis,Memphis,TN,38129,South,774794
1874,Anniston,Anniston,AL,36210,South,925165
1875,Seattle,King,WA,98198,West,758070
1876,New Haven,New Haven,CT,6540,Northeast,573969
1877,Selden,Sheridan,KS,67757,Midwest,904647
1878,Treynor,Pottawattamie,IA,51575,Midwest,299713
1879,Owasco,Owasco,NY,13130,Northeast,897663
1880,Bloomingdale,DuPage,IL,60117,Midwest,254366
1881,Buckhorn,Grant,NM,88025,West,899262
1882,Gould City,Mackinac,MI,49838,Midwest,764000
1883,Delano,Polk,TN,37325,South,160401
1884,Marshallville,Macon,GA,31057,South,721578
1885,Garwood,Union,NJ,7027,Northeast,509129
1886,Evansville,Vanderburgh,IN,47701,Midwest,899894
1887,Sinclair,Aroostook,ME,4779,Northeast,411790
1888,Lowmansville,Lawrence,KY,41232,South,879087
1889,Makinen,St. Louis,MN,55763,Midwest,190465
1890,Glendale,Maricopa,AZ,85301,West,727632
1891,Saint Paul,Ramsey,MN,55133,Midwest,980008
1892,Sterling,Arenac,MI,48659,Midwest,131245
1893,New Haven,New Haven,CT,6511,Northeast,674660
1894,Sarasota,Sarasota,FL,34233,South,330818
1895,Lincoln,Lancaster,NE,68542,Midwest,114244
1896,Fort Pierce,St. Lucie,FL,34981,South,230492
1897,Helena,Shelby,AL,35080,South,982169
1898,Pueblo,Pueblo,CO,81015,West,481425
1899,West Point,Columbiana,OH,44492,Midwest,220799
1900,Garwin,Tama,IA,50632,Midwest,820349
1901,West Bethel,Oxford,ME,4286,Northeast,876987
1902,Aurora,Arapahoe,CO,80016,West,581586
1903,Clymer,Indiana,PA,15728,Northeast,455365
1904,San Francisco,San Francisco,CA,94111,West,956124
1905,Wildwood,Dade,GA,30757,South,259321
1906,Arlington,Kingsbury,SD,57212,Midwest,121160
1907,Philpot,Daviess,KY,42366,South,721352
1908,Newhall,Los Angeles,CA,91321,West,974759
1909,Ramseur,Randolph,NC,27316,South,441482
1910,Fieldton,Lamb,TX,79326,South,860486
1911,Crichton,Greenbrier,WV,25961,South,201508
1912,Big Pine,Inyo,CA,93513,West,328778
1913,Fouke,Miller,AR,71837,South,329293
1914,Lodi,San Joaquin,CA,95240,West,458553
1915,Troy,Miami,OH,45374,Midwest,289470
1916,Ragland,Mingo,WV,25690,South,973966
1917,North Ferrisburg,Addison,VT,5473,Northeast,333184
1918,Pensacola,Escambia,FL,32513,South,184078
1919,Detroit,Wayne,MI,48279,Midwest,345750
1920,West Palm Beach,Palm Beach,FL,33415,South,662112
1921,Sulphur,Calcasieu,LA,70664,South,142226
1922,Minneapolis,Hennepin,MN,55402,Midwest,803175
1923,Cliff Island,Cumberland,ME,4019,Northeast,349788
1924,Mariposa,Mariposa,CA,95338,West,621570
1925,Wolverton,Wilkin,MN,56594,Midwest,571362
1926,Ethel,Macon,MO,63539,Midwest,593241
1927,Monroe,Orange,NY,10950,Northeast,636056
1928,San Francisco,San Francisco,CA,94103,West,126698
1929,Los Angeles,Los Angeles,CA,90065,West,297512
1930,Lawrenceville,Lawrence,IL,62439,Midwest,690182
1931,Copen,Braxton,WV,26615,South,963506
1932,Lubbock,Lubbock,TX,79404,South,178421
1933,Fayette,Jefferson,MS,39069,South,817909
1934,New York City,New York,NY,10101,Northeast,880076
1935,Green Road,Knox,KY,40946,South,696123
1936,White Plains,Westchester,NY,10633,Northeast,295888
1937,Lawrenceville,St. Lawrence,NY,12949,Northeast,946398
1938,Walker,Linn,IA,52352,Midwest,983486
1939,Huntingburg,Dubois,IN,47542,Midwest,863704
1940,Alliance,Stark,OH,44601,Midwest,526383
1941,Lickingville,Clarion,PA,16332,Northeast,461684
1942,Fe Warren Afb,Laramie,WY,82005,West,941317
1943,New York City,New York,NY,10087,Northeast,368032
1944,Struthers,Mahoning,OH,44471,Midwest,546600
1945,Bruni,Webb,TX,78344,South,276484
1946,Hyde Park,Westmoreland,PA,15641,Northeast,854935
1947,San Antonio,Bexar,TX,78296,South,275344
1948,Curwensville,Clearfield,PA,16833,Northeast,713499
1949,Ladiesburg,Frederick,MD,21759,South,277592
1950,Haymarket,Prince William,VA,20168,South,776525
1951,Shoshone,Lincoln,ID,83352,West,167586
1952,Newark,Essex,NJ,7189,Northeast,176855
1953,New Hill,Wake,NC,27562,South,435018
1954,Mobile,Mobile,AL,36606,South,969287
1955,Elmira,Chemung,NY,14902,Northeast,495765
1956,Benton,Saline,AR,72158,South,250696
1957,Houston,Harris,TX,77034,South,816143
1958,Wilmer,Mobile,AL,36587,South,906859
1959,Willoughby,Lake,OH,44096,Midwest,329101
1960,North Buena Vista,Clayton,IA,52066,Midwest,256981
1961,New London,Kandiyohi,MN,56273,Midwest,722852
1962,Poestenkill,Rensselaer,NY,12140,Northeast,743373
1963,Spragueville,Jackson,IA,52074,Midwest,594081
1964,Union,Union,OR,97883,West,360696
1965,Portland,Multnomah,OR,97239,West,604634
1966,Lorraine,Ellsworth,KS,67459,Midwest,741471
1967,Cambridge Springs,Crawford,PA,16403,Northeast,113893
1968,Montmorenci,Tippecanoe,IN,47962,Midwest,814497
1969,Englewood,Arapahoe,CO,80112,West,647960
1970,Long Beach,Los Angeles,CA,90807,West,175078
1971,Washington,District of Columbia,DC,20408,South,677871
1972,Sprague,Lincoln,WA,99032,West,972608
1973,Fort Worth,Tarrant,TX,76118,South,179055
1974,Dallas,Dallas,TX,75263,South,898850
1975,Livingston,Livingston,LA,70754,South,777605
1976,Hartford,Hartford,CT,6156,Northeast,304698
1977,Rose,Wayne,NY,14542,Northeast,844458
1978,Phoenix,Maricopa,AZ,85044,West,473171
1979,Zell,Zell,SD,57483,Midwest,231943
1980,Newark,Essex,NJ,7112,Northeast,520893
1981,Houston,Harris,TX,77026,South,236020
1982,Barneston,Gage,NE,68309,Midwest,622487
1983,Lakeside,Navajo,AZ,85929,West,589768
1984,Old Appleton,Cape Girardeau,MO,63770,Midwest,807879
1985,North Eastham,Barnstable,MA,2651,Northeast,849238
1986,Cos Cob,Fairfield,CT,6807,Northeast,804752
1987,Torrance,Los Angeles,CA,90509,West,421663
1988,Claremore,Rogers,OK,74019,South,398349
1989,Charleston,Kanawha,WV,25334,South,597144
1990,Mountain View,Santa Clara,CA,94042,West,891981
1991,Reedsville,Preston,WV,26547,South,611580
1992,Rockwood,Wayne,MI,48173,Midwest,473780
1993,Pottstown,Chester,PA,19465,Northeast,435303
1994,Heron,Sanders,MT,59844,West,517477
1995,Jennings,Pawnee,OK,74038,South,981839
1996,Sugar Grove,Pendleton,WV,26815,South,956102
1997,Bivins,Cass,TX,75555,South,653484
1998,Great Lakes,Lake,IL,60088,Midwest,423045
1999,Jamestown,Ottawa,MI,49427,Midwest,695906
2000,Lebo,Coffey,KS,66856,Midwest,188251
2001,Old Fields,Hardy,WV,26845,South,945101
2002,Glenvil,Clay,NE,68941,Midwest,472891
2003,El Paso,El Paso,TX,79943,South,661169
2004,Beverly,Lincoln,KS,67423,Midwest,170282
2005,Liberty Corner,Somerset,NJ,7938,Northeast,698880
2006,Big Bear City,San Bernardino,CA,92314,West,556391
2007,Dawsonville,Dawson,GA,30534,South,820609
2008,Roark,Leslie,KY,40979,South,462144
2009,National City,San Diego,CA,91951,West,401636
2010,Wheeler,Gratiot,MI,48662,Midwest,824206
2011,Miami,Ottawa,OK,74355,South,333352
2012,Oklahoma City,Oklahoma,OK,73146,South,596611
2013,Burley,Kitsap,WA,98322,West,368840
2014,Aiken,Aiken,SC,29805,South,644111
2015,Plainview,Hale,TX,79073,South,986863
2016,Cypress,Harris,TX,77410,South,175133
2017,Daisytown,Washington,PA,15427,Northeast,571857
2018,Withams,Accomack,VA,23488,South,774862
2019,W Hartford,Hartford,CT,6133,Northeast,375211
2020,Vicksburg,Kalamazoo,MI,49097,Midwest,223847
2021,Philomath,Benton,OR,97370,West,673328
2022,Pittsburgh,Allegheny,PA,15270,Northeast,838721
2023,Mantua,Gloucester,NJ,8051,Northeast,189928
2024,Springfield,Brown,MN,56087,Midwest,983041
2025,Krebs,Pittsburg,OK,74554,South,674610
2026,Idaho Falls,Bonneville,ID,83401,West,442731
2027,Charlotte,Mecklenburg,NC,28203,South,998774
2028,Gilchrist,Klamath,OR,97737,West,804982
2029,South Woodstock,Windsor,VT,5071,Northeast,907788
2030,South Bend,St. Joseph,IN,46616,Midwest,868413
2031,Inglewood,Los Angeles,CA,90303,West,667807
2032,Jacksonville,Duval,FL,32256,South,363435
2033,Summit,Union,NJ,7901,Northeast,433277
2034,Johnson City,Blanco,TX,78636,South,911630
2035,Sebring,Highlands,FL,33875,South,468488
2036,Blaine,Whatcom,WA,98230,West,322164
2037,Cedar Vale,Chautauqua,KS,67024,Midwest,688382
2038,Dycusburg,Crittenden,KY,42037,South,863545
2039,Sapphire,Transylvania,NC,28774,South,132893
2040,Blue Rapids,Marshall,KS,66411,Midwest,462627
2041,Waterbury Center,Washington,VT,5677,Northeast,932251
2042,Suches,Union,GA,30572,South,247283
2043,Bethel Springs,McNairy,TN,38315,South,963807
2044,Jourdanton,Atascosa,TX,78026,South,329371
2045,Huntington,Cabell,WV,25726,South,742825
2046,Eads,Shelby,TN,38028,South,138694
2047,Eek,Bethel (CA),AK,99578,West,875729
2048,Huntington,Cabell,WV,25703,South,279588
2049,Norris,Pickens,SC,29667,South,278676
2050,Fabius,Onondaga,NY,13063,Northeast,927190
2051,Edgerton,Rock,WI,53534,Midwest,544313
2052,Tekamah,Burt,NE,68061,Midwest,727177
2053,Warren,Trumbull,OH,44483,Midwest,798106
2054,Sheldon,Beaufort,SC,29941,South,226756
2055,Andover,Ashtabula,OH,44003,Midwest,294267
2056,Warren,Warren,PA,16365,Northeast,753572
2057,Sarah Ann,Logan,WV,25644,South,445700
2058,Fort Kent Mills,Aroostook,ME,4744,Northeast,548082
2059,Cedar Key,Levy,FL,32625,South,871306
2060,Vian,Sequoyah,OK,74962,South,843854
2061,Lyons,Fulton,OH,43533,Midwest,266216
2062,Monroe City,Monroe,MO,63456,Midwest,145778
2063,Akron,Summit,OH,44302,Midwest,678260
2064,Salt Lake City,Salt Lake,UT,84157,West,511749
2065,Rome,Oneida,NY,13441,Northeast,662921
2066,Wilkes Barre,Luzerne,PA,18774,Northeast,976714
2067,Yankton,Yankton,SD,57078,Midwest,344525
2068,Dolliver,Emmet,IA,50531,Midwest,591296
2069,Powers,Coos,OR,97466,West,744810
2070,Pendergrass,Jackson,GA,30567,South,880569
2071,Prospect Harbor,Hancock,ME,4669,Northeast,406614
2072,Hermleigh,Scurry,TX,79526,South,417401
2073,Tulsa,Tulsa,OK,74150,South,562718
2074,Paradise,Cache,UT,84328,West,204838
2075,Fruita,Mesa,CO,81521,West,988711
2076,North East,Erie,PA,16428,Northeast,561951
2077,Coatesville,Chester,PA,19320,Northeast,900989
2078,Pine Bluffs,Laramie,WY,82082,West,652049
2079,Tampa,Hillsborough,FL,33612,South,816567
2080,Brookfield,Madison,NY,13314,Northeast,458809
2081,Erie,Erie,PA,16563,Northeast,624693
2082,Scottville,Mason,MI,49454,Midwest,793653
2083,Island Park,Nassau,NY,11558,Northeast,898047
2084,Blunt,Hughes,SD,57522,Midwest,695487
2085,Phoenix,Maricopa,AZ,85040,West,471298
2086,Watson,Jefferson,AL,35181,South,695026
2087,Los Angeles,Los Angeles,CA,90026,West,425915
2088,Delight,Pike,AR,71940,South,193698
2089,Fort Worth,Tarrant,TX,76164,South,842335
2090,Mineral Point,Cambria,PA,15942,Northeast,540468
2091,Monte Vista,Rio Grande,CO,81144,West,902829
2092,Carlsbad,San Diego,CA,92009,West,723244
2093,South International Falls,Koochiching,MN,56679,Midwest,706172
2094,Salt Lake City,Salt Lake,UT,84134,West,369311
2095,Pond Gap,Kanawha,WV,25160,South,710787
2096,Timbo,Stone,AR,72657,South,971461
2097,Richmond,Chesterfield,VA,23234,South,278577
2098,Tyler,Smith,TX,75711,South,923147
2099,Decatur,Macon,IL,62526,Midwest,569462
2100,Atlanta,Steuben,NY,14808,Northeast,612667
2101,Hyde Park,Cache,UT,84318,West,369934
2102,Elliott,Grenada,MS,38926,South,270823
2103,Beatty,Nye,NV,89003,West,327866
2104,Woxall,Montgomery,PA,18979,Northeast,155379
2105,Salem,Marion,OR,97311,West,176910
2106,Leipsic,Putnam,OH,45856,Midwest,433444
2107,Blue Hill Falls,Hancock,ME,4615,Northeast,422686
2108,Raleigh,Wake,NC,27699,South,122872
2109,Meadows Of Dan,Patrick,VA,24120,South,629683
2110,Forest Grove,Washington,OR,97116,West,898260
2111,Miami,Miami-Dade,FL,33238,South,892171
2112,Ossian,Wells,IN,46777,Midwest,850267
2113,Prague,Lincoln,OK,74864,South,354778
2114,Indian Head,Fayette,PA,15446,Northeast,612242
2115,Almont,Lapeer,MI,48003,Midwest,137974
2116,San Jose,Santa Clara,CA,95160,West,166409
2117,Charleston,Kanawha,WV,25337,South,430875
2118,Hudson,Summit,OH,44236,Midwest,310384
2119,Fresno,Fresno,CA,93755,West,597583
2120,Curtiss,Clark,WI,54422,Midwest,347694
2121,Union Hill,Wayne,NY,14563,Northeast,762237
2122,Port Washington,Nassau,NY,11054,Northeast,468423
2123,Fostoria,Tuscola,MI,48435,Midwest,444864
2124,Fries,Grayson,VA,24330,South,952770
2125,Tie Plant,Grenada,MS,38960,South,506255
2126,Decatur,Decatur,GA,30089,South,207431
2127,Farrell,Mercer,PA,16121,Northeast,232124
2128,Centerville,Houston,GA,31028,South,967019
2129,Tulsa,Tulsa,OK,74126,South,724303
2130,Esbon,Jewell,KS,66941,Midwest,177658
2131,Pinellas Park,Pinellas,FL,33781,South,442543
2132,O Fallon,St. Charles,MO,63366,Midwest,793607
2133,Oxford,Oxford,GA,30267,South,259893
2134,La Harpe,Hancock,IL,61450,Midwest,691492
2135,Le Roy,Jackson,WV,25252,South,849766
2136,Barry,Big Stone,MN,56210,Midwest,404622
2137,Snohomish,Snohomish,WA,98291,West,928802
2138,Booker,Lipscomb,TX,79005,South,401128
2139,Centralia,Lewis,WA,98531,West,349548
2140,Kelly Lake,Kelly Lake,MN,55754,Midwest,908096
2141,Rock Springs,Sweetwater,WY,82902,West,854361
2142,Hudson,Summit,OH,44237,Midwest,983176
2143,Austin,Travis,TX,78772,South,416120
2144,San Leandro,Alameda,CA,94577,West,825785
2145,Charlotte,Mecklenburg,NC,28243,South,971302
2146,San Rafael,Marin,CA,94915,West,355661
